TurnsToWin,CodeLength,NumColors
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
1,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
2,5,4
