TurnsToWin,CodeLength,NumColors
1,4,10
1,4,10
1,4,10
1,4,10
1,4,10
1,4,10
1,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
2,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
3,4,10
