TurnsToWin,CodeLength,NumColors
1,6,8
3,6,8
3,6,8
3,6,8
3,6,8
3,6,8
3,6,8
3,6,8
3,6,8
3,6,8
3,6,8
3,6,8
3,6,8
3,6,8
3,6,8
3,6,8
3,6,8
3,6,8
3,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
4,6,8
