TurnsToWin,CodeLength,NumColors
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
1,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
2,6,3
