TurnsToWin,CodeLength,NumColors
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
1,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
2,4,7
