TurnsToWin,CodeLength,NumColors
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
3,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
4,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
5,5,10
