TurnsToWin,CodeLength,NumColors
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
1,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
2,4,6
